timesteps,wall_time,num_episodes,max_episode_rewards,mean_episode_rewards,min_episode_rewards,max_episode_len,mean_episode_len,min_episode_len
6258688.0,4339.91486620903,19843.0,10.0,3.75,0.0,1000.0,347.325,13.0
6291456.0,4363.557552576065,19925.0,10.0,3.5,0.0,1000.0,395.975,14.0
6324224.0,4386.115718841553,20034.0,10.0,5.25,0.0,1000.0,290.9,12.0
6356992.0,4408.718402385712,20157.0,10.0,4.5,0.0,1000.0,276.75,18.0
6389760.0,4431.314667701721,20272.0,10.0,4.25,0.0,1000.0,313.75,14.0
6422528.0,4454.616792201996,20381.0,10.0,5.0,0.0,1000.0,249.25,13.0
6455296.0,4477.621687889099,20459.0,10.0,4.0,0.0,1000.0,423.075,14.0
6488064.0,4500.828851938248,20571.0,10.0,5.25,0.0,1000.0,328.3,13.0
6520832.0,4523.739549875259,20679.0,10.0,4.75,0.0,1000.0,357.075,11.0
6553600.0,4546.390909433365,20785.0,10.0,3.75,0.0,1000.0,320.675,15.0
6586368.0,4568.989794015884,20892.0,10.0,4.25,0.0,1000.0,187.25,10.0
6619136.0,4592.819766044617,21001.0,10.0,3.75,0.0,1000.0,330.5,13.0
6651904.0,4615.36314535141,21089.0,10.0,5.0,0.0,1000.0,355.925,12.0
6684672.0,4638.086961269379,21213.0,10.0,3.75,0.0,1000.0,214.675,11.0
6717440.0,4660.627123117447,21306.0,10.0,4.5,0.0,1000.0,220.25,9.0
6750208.0,4683.0799243450165,21418.0,10.0,5.0,0.0,1000.0,296.075,11.0
6782976.0,4705.6730988025665,21522.0,10.0,4.5,0.0,1000.0,320.75,14.0
6815744.0,4728.1624484062195,21620.0,10.0,3.5,0.0,1000.0,481.675,14.0
6848512.0,4750.7509570121765,21706.0,10.0,5.5,0.0,1000.0,266.45,14.0
6881280.0,4773.17379283905,21830.0,10.0,4.0,0.0,1000.0,329.325,14.0
6914048.0,4795.507432460785,21923.0,10.0,5.5,0.0,1000.0,211.45,13.0
6946816.0,4818.176829814911,22011.0,10.0,3.5,0.0,1000.0,425.475,19.0
6979584.0,4840.668337106705,22123.0,10.0,4.0,0.0,1000.0,268.6,13.0
7012352.0,4863.158371925354,22212.0,10.0,4.0,0.0,1000.0,357.85,13.0
7045120.0,4885.730025291443,22295.0,10.0,4.25,0.0,1000.0,263.05,12.0
7077888.0,4908.44619178772,22411.0,10.0,5.5,0.0,1000.0,358.475,14.0
7110656.0,4931.167204856873,22498.0,10.0,3.75,0.0,1000.0,381.325,14.0
7143424.0,4953.897222042084,22584.0,10.0,4.75,0.0,1000.0,355.725,12.0
7176192.0,4976.467853307724,22654.0,10.0,4.75,0.0,1000.0,352.35,11.0
7208960.0,4999.060070514679,22751.0,10.0,4.25,0.0,1000.0,295.475,12.0
7241728.0,5021.643830537796,22849.0,10.0,3.0,0.0,1000.0,422.35,14.0
7274496.0,5044.31366109848,22947.0,10.0,4.25,0.0,1000.0,421.3,12.0
7307264.0,5067.053436994553,23036.0,10.0,3.5,0.0,1000.0,312.375,6.0
7340032.0,5089.671950101852,23139.0,10.0,4.0,0.0,1000.0,405.0,14.0
7372800.0,5112.3267188072205,23220.0,10.0,3.75,0.0,1000.0,439.075,14.0
7405568.0,5134.820671081543,23342.0,10.0,5.5,0.0,1000.0,241.55,14.0
7438336.0,5157.293790817261,23439.0,10.0,4.75,0.0,1000.0,330.125,14.0
7471104.0,5179.753057956696,23516.0,10.0,4.5,0.0,1000.0,325.95,14.0
7503872.0,5202.342625379562,23626.0,10.0,4.75,0.0,1000.0,447.65,14.0
7536640.0,5224.975068330765,23727.0,10.0,5.25,0.0,1000.0,330.25,11.0
7569408.0,5247.7456843853,23800.0,10.0,3.5,0.0,1000.0,468.975,16.0
7602176.0,5270.251049041748,23857.0,10.0,3.75,0.0,1000.0,431.3,13.0
7634944.0,5292.961679458618,23951.0,10.0,2.75,0.0,1000.0,480.95,16.0
7667712.0,5315.521035671234,24060.0,10.0,4.75,0.0,1000.0,271.825,14.0
7700480.0,5338.05233502388,24161.0,10.0,3.75,0.0,1000.0,405.525,19.0
7733248.0,5360.411213159561,24231.0,10.0,4.75,0.0,1000.0,314.225,15.0
7766016.0,5383.033779382706,24313.0,10.0,4.0,0.0,1000.0,429.65,16.0
7798784.0,5405.574837684631,24400.0,10.0,3.5,0.0,1000.0,314.125,9.0
7831552.0,5428.05984711647,24500.0,10.0,4.75,0.0,1000.0,266.375,16.0
7864320.0,5450.478833436966,24601.0,10.0,4.0,0.0,1000.0,407.575,18.0
7897088.0,5473.195490837097,24721.0,10.0,4.0,0.0,1000.0,307.2,14.0
7929856.0,5495.731503009796,24815.0,10.0,3.75,0.0,1000.0,290.55,19.0
7962624.0,5518.415780544281,24920.0,10.0,4.25,0.0,1000.0,304.525,15.0
7995392.0,5541.053530216217,25015.0,10.0,3.5,0.0,1000.0,336.55,14.0
8028160.0,5563.741096019745,25107.0,10.0,5.25,0.0,1000.0,345.05,15.0
8060928.0,5586.373486280441,25194.0,10.0,5.0,0.0,1000.0,353.0,14.0
8093696.0,5608.905162334442,25308.0,10.0,4.25,0.0,1000.0,346.325,12.0
8126464.0,5631.507734298706,25420.0,10.0,4.25,0.0,1000.0,310.05,14.0
8159232.0,5654.381316900253,25522.0,10.0,6.25,0.0,1000.0,325.45,15.0
